checkout_id,member_id,book_id,checkout_date,return_date,first_name,last_name,grade,neighborhood,membership_status,join_date,books_borrowed,genre,pages,publication_year,publisher
9052,1009,503,2025-07-09,2025-01-11,Hassan,Saleh,6.0,Maadi,Active,2025-04-25,1,Historical,259,,Nile Press
9052,1063,522,2025-07-07,2025-01-11,Layla,Fouad,6.0,Zamalek,Active,2024-06-21,1,Mystery,104,2016.0,Cairo Young Readers
9052,1022,511,2025-07-12,2025-01-11,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,1,Historical,117,2016.0,Nile Press
9052,1029,523,2025-07-09,2025-01-11,Rana,Kamel,6.0,Nasr City,Active,2023-04-03,1,Historical,276,2018.0,Oasis Books
9052,1005,513,2025-07-10,2025-01-11,Youssef,Halim,9.0,Maadi,Active,2024-05-05,1,Science,294,2021.0,Oasis Books
9052,1058,518,2025-07-08,2025-01-11,Lina,Mansour,8.0,Heliopolis,active,2025-07-20,1,Adventure,163,2011.0,Delta House
9052,1002,521,2025-07-08,2025-01-11,Fares,Saleh,9.0,Maadi,Active,,1,Science,211,2024.0,Cairo Young Readers
9052,1041,504,2025-07-05,2025-01-11,Nada,Rashad,7.0,Nasr City,Active,2024-04-02,2,Science,319,2009.0,Cairo Young Readers
9052,1055,526,2025-07-11,2025-01-11,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04,1,Science Fiction,125,2016.0,Delta House
9052,1061,513,2025-07-06,2025-01-11,Ziad,Fahmy,9.0,zamalek,Inactive,2023-04-27,2,Science,294,2021.0,Oasis Books
9052,1012,509,2025-07-11,2025-01-11,Ali,Hegazy,7.0,Maadi ,Active,2025-12-08,1,Mystery,221,2011.0,Nile Press
9052,1007,510,2025-07-07,2025-01-11,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,1,Mystery,134,2013.0,Cairo Young Readers
9052,1073,530,2025-07-07,2025-01-11,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26,1,Adventure,208,2012.0,Oasis Books
9052,1003,501,2025-07-08,2025-01-11,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,1,Adventure,128,2017.0,Nile Press
9052,1017,507,2025-07-11,2025-01-11,Adam,Badr,9.0,Maadi,Active,2025-07-12,1,Science,160,2024.0,Nile Press
9052,1061,504,2025-07-06,2025-01-11,Ziad,Fahmy,9.0,zamalek,Inactive,2023-04-27,2,Science,319,2009.0,Cairo Young Readers
9052,1041,512,2025-07-06,2025-01-11,Nada,Rashad,7.0,Nasr City,Active,2024-04-02,2,Adventure,238,2022.0,Delta House
