checkout_id,member_id,book_id,checkout_date,return_date,first_name,last_name,grade,neighborhood,membership_status,join_date,books_borrowed,genre,pages,publication_year,publisher
9038.0,1007,506,2024-07-15,2024-08-12,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,3,Friendship,183,,Nile Press
9232.0,1044,513,2025-05-26,2025-06-11,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,21,Science,294,2021.0,Oasis Books
9084.0,1008,511,2024-06-27,2024-07-22,Ziad,Saleh,8.0,Maadi,active,2025-10-28,19,Historical,117,2016.0,Nile Press
9116.0,1024,519,2025-01-10,2025-02-09,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,17,Friendship,157,2014.0,Nile Press
9352.0,1076,501,2025-02-02,,Dina,Wahba,7.0,Shubra,Active,2025-12-13,7,Adventure,128,2017.0,Nile Press
9246.0,1044,529,2025-06-25,2025-07-04,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,21,Mystery,298,,Cairo Young Readers
,1026,522,2025-07-11,,Nada,Saleh,7.0,Nasr City,inactive,2023-11-16,1,Mystery,104,2016.0,Cairo Young Readers
,1049,520,2025-07-11,,Ahmed,Gamal,6.0,Heliopolis,Active,2023-06-10,1,Science Fiction,136,2009.0,Oasis Books
,1062,525,2025-07-05,,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,1,Adventure,297,2015.0,Oasis Books
,1065,520,2025-07-07,,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,1,Science Fiction,136,2009.0,Oasis Books
,1009,503,2025-07-09,,Hassan,Saleh,6.0,Maadi,Active,2025-04-25,1,Historical,259,,Nile Press
,1063,522,2025-07-07,,Layla,Fouad,6.0,Zamalek,Active,2024-06-21,1,Mystery,104,2016.0,Cairo Young Readers
,1022,511,2025-07-12,,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,1,Historical,117,2016.0,Nile Press
,1029,523,2025-07-09,,Rana,Kamel,6.0,Nasr City,Active,2023-04-03,1,Historical,276,2018.0,Oasis Books
,1005,513,2025-07-10,,Youssef,Halim,9.0,Maadi,Active,2024-05-05,1,Science,294,2021.0,Oasis Books
,1058,518,2025-07-08,,Lina,Mansour,8.0,Heliopolis,active,2025-07-20,1,Adventure,163,2011.0,Delta House
,1002,521,2025-07-08,,Fares,Saleh,9.0,Maadi,Active,,1,Science,211,2024.0,Cairo Young Readers
,1041,504,2025-07-05,,Nada,Rashad,7.0,Nasr City,Active,2024-04-02,2,Science,319,2009.0,Cairo Young Readers
,1055,526,2025-07-11,,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04,1,Science Fiction,125,2016.0,Delta House
,1061,513,2025-07-06,,Ziad,Fahmy,9.0,zamalek,Inactive,2023-04-27,2,Science,294,2021.0,Oasis Books
,1012,509,2025-07-11,,Ali,Hegazy,7.0,Maadi ,Active,2025-12-08,1,Mystery,221,2011.0,Nile Press
,1007,510,2025-07-07,,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,1,Mystery,134,2013.0,Cairo Young Readers
,1073,530,2025-07-07,,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26,1,Adventure,208,2012.0,Oasis Books
,1003,501,2025-07-08,,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,1,Adventure,128,2017.0,Nile Press
,1017,507,2025-07-11,,Adam,Badr,9.0,Maadi,Active,2025-07-12,1,Science,160,2024.0,Nile Press
,1061,504,2025-07-06,,Ziad,Fahmy,9.0,zamalek,Inactive,2023-04-27,2,Science,319,2009.0,Cairo Young Readers
,1041,512,2025-07-06,,Nada,Rashad,7.0,Nasr City,Active,2024-04-02,2,Adventure,238,2022.0,Delta House
